week,ydstogo,yardline_100,posteam_timeouts_remaining,defteam_timeouts_remaining,score_diff,converted,down1_pct,down2_pct,down3_pct,successes,failures,prep_days,rush,dome,KICKOFF,PUNT,home,random_var,minutes_remaining
15,4,14,3,3,-14,0,49.6,39.5,26.6,1,1,7,0,0,1,0,0,-0.336751010155566,37.333333333333336
15,6,61,1,3,-18,0,49.6,39.5,26.6,1,1,7,0,0,1,0,0,2.17497901547009,30.616666666666667
15,1,73,3,3,-18,1,49.6,39.5,26.6,1,1,7,1,0,1,0,0,0.401142790169368,28.6
15,1,61,3,3,-18,0,49.6,39.5,26.6,1,1,7,0,0,1,0,0,0.0956082383065542,26.833333333333332
15,1,61,3,3,18,1,47.7,38.7,32,2,1,7,1,0,0,1,1,0.597168001139899,24.75
15,1,50,3,3,18,1,47.7,38.7,32,2,1,7,1,0,0,1,1,0.0830989588995166,23.266666666666666
15,5,5,3,3,18,0,47.7,38.7,32,2,1,7,0,0,0,1,1,-0.246530701145243,17.733333333333334
15,9,75,3,3,-21,0,49.6,39.5,26.6,1,1,7,0,0,1,0,0,-1.89224273514889,16.366666666666667
15,8,46,3,3,21,1,47.7,38.7,32,2,1,7,0,0,0,1,1,-1.07634816827238,13.683333333333334
15,5,70,3,2,-28,1,49.6,39.5,26.6,1,1,7,0,0,1,0,0,1.90602173590069,11.866666666666667
15,5,52,3,2,-28,0,49.6,39.5,26.6,1,1,7,0,0,1,0,0,-0.00557073974403024,10.9
15,3,45,2,3,28,0,47.7,38.7,32,2,1,7,1,0,0,0,1,-0.101776692890795,9.15
15,2,41,3,2,-28,1,49.6,39.5,26.6,1,1,7,1,0,0,1,0,0.853389898043726,5.916666666666667
15,2,28,3,1,-28,0,49.6,39.5,26.6,1,1,7,0,0,0,1,0,0.960776686168943,4.966666666666667
15,6,50,3,3,0,0,52,43,25.4,1,7,6,0,1,1,0,1,-0.293792860609806,58.15
15,5,32,3,3,0,0,52,43,25.4,1,7,6,0,1,0,0,1,1.02628330802251,55.5
15,9,79,3,3,0,0,50.5,44.8,32.7,2,6,6,0,1,0,1,0,2.32153618277196,53.833333333333336
15,10,49,3,3,0,0,52,43,25.4,1,7,6,0,1,0,1,1,-0.90767398220604,50.28333333333333
15,9,83,3,3,0,1,50.5,44.8,32.7,2,6,6,0,1,0,1,0,-0.670582157996088,48.36666666666667
15,4,54,3,3,0,0,50.5,44.8,32.7,2,6,6,0,1,0,1,0,-0.661659180919304,46.86666666666667
15,5,47,3,3,0,1,52,43,25.4,1,7,6,0,1,0,1,1,0.704008805760149,43.88333333333333
15,13,78,3,3,-7,0,50.5,44.8,32.7,2,6,6,0,1,1,0,0,-0.28635054314576,41.68333333333333
15,1,70,3,3,-14,0,50.5,44.8,32.7,2,6,6,1,1,1,0,0,0.379040877376605,37.166666666666664
15,10,68,3,3,-14,0,50.5,44.8,32.7,2,6,6,0,1,1,0,0,0.420928196514138,34.583333333333336
15,1,33,3,2,14,1,52,43,25.4,1,7,6,1,1,0,1,1,0.204545071516375,32
15,7,15,2,2,14,1,52,43,25.4,1,7,6,0,1,0,1,1,0.76962844240478,30.4
15,4,11,3,3,-21,1,50.5,44.8,32.7,2,6,6,0,1,1,0,0,-0.975000772782665,26.666666666666668
15,3,3,3,3,-21,1,50.5,44.8,32.7,2,6,6,0,1,1,0,0,-1.73616882632386,25.683333333333334
15,10,49,3,3,14,1,52,43,25.4,1,7,6,1,1,1,0,1,0.814640971697078,24.216666666666665
15,3,3,3,3,14,1,52,43,25.4,1,7,6,0,1,1,0,1,0.331795730369394,22.05
15,1,66,3,3,-21,1,50.5,44.8,32.7,2,6,6,1,1,1,0,0,0.437229479772893,20.816666666666666
15,10,40,2,3,-21,1,50.5,44.8,32.7,2,6,6,0,1,1,0,0,0.357025301754243,18.533333333333335
15,1,1,2,3,-21,0,50.5,44.8,32.7,2,6,6,1,1,1,0,0,-0.69464771411974,16.5
15,10,56,2,3,-25,0,50.5,44.8,32.7,2,6,6,0,1,1,0,0,-1.33080426382965,11.166666666666666
15,11,78,3,2,25,0,52,43,25.4,1,7,6,0,1,0,1,1,-0.206855653581577,10.183333333333334
15,2,14,2,3,-25,0,50.5,44.8,32.7,2,6,6,1,1,0,1,0,1.54541196951236,7.35
15,6,14,3,0,18,0,52,43,25.4,1,7,6,1,1,1,0,1,0.520925519919694,3.2
15,3,68,3,3,0,0,56.5,38.4,15.3,0,1,7,1,0,1,0,0,0.488976117478667,58.78333333333333
15,5,78,3,3,0,0,52.4,47.3,16.9,1,4,6,1,0,0,1,1,1.16267612410406,56.68333333333333
15,10,34,3,2,0,1,52.4,47.3,16.9,1,4,6,0,0,0,1,1,2.12236439842985,53.166666666666664
15,4,55,2,3,-6,0,56.5,38.4,15.3,0,1,7,0,0,1,0,0,0.0915887540760559,49.833333333333336
15,15,60,3,2,6,0,52.4,47.3,16.9,1,4,6,0,0,0,1,1,-0.597203170437256,46.8
15,10,80,2,3,-6,1,56.5,38.4,15.3,0,1,7,0,0,0,1,0,-0.109162642805521,46.1
15,10,60,2,3,-6,0,56.5,38.4,15.3,0,1,7,0,0,0,1,0,0.573793634957505,44.083333333333336
15,12,89,2,3,-13,1,56.5,38.4,15.3,0,1,7,0,0,1,0,0,-0.736193475116745,42.43333333333333
15,22,79,2,3,-13,0,56.5,38.4,15.3,0,1,7,1,0,1,0,0,-1.05788819260633,41.016666666666666
15,6,90,3,2,13,1,52.4,47.3,16.9,1,4,6,1,0,0,1,1,0.150878975361502,38.71666666666667
15,7,76,3,2,13,0,52.4,47.3,16.9,1,4,6,0,0,0,1,1,1.34247146086919,36.46666666666667
15,15,36,2,3,-13,0,56.5,38.4,15.3,0,1,7,1,0,0,1,0,-1.85620933112899,32
15,1,5,1,3,-13,0,56.5,38.4,15.3,0,1,7,1,0,0,1,0,-0.170058022685979,30.45
15,8,73,3,3,10,1,52.4,47.3,16.9,1,4,6,0,0,1,0,1,0.0233104274654318,28.566666666666666
15,8,45,3,3,-10,1,56.5,38.4,15.3,0,1,7,0,0,0,0,0,-2.35378490934401,25.116666666666667
15,6,9,3,3,-10,0,56.5,38.4,15.3,0,1,7,0,0,0,0,0,-0.103007166031107,21.633333333333333
15,17,82,3,3,7,0,52.4,47.3,16.9,1,4,6,0,0,1,0,1,0.302191227259086,20.616666666666667
15,9,35,3,3,-7,0,56.5,38.4,15.3,0,1,7,0,0,0,1,0,-0.414411089676262,17.866666666666667
15,8,50,3,3,4,0,52.4,47.3,16.9,1,4,6,0,0,1,0,1,-1.094912934487,15.183333333333334
15,3,79,3,3,-4,0,56.5,38.4,15.3,0,1,7,0,0,0,1,0,-1.01786434035133,12.983333333333333
15,28,33,3,3,4,0,52.4,47.3,16.9,1,4,6,1,0,0,1,1,-0.567058466779042,8.233333333333333
15,3,3,3,3,-7,1,56.5,38.4,15.3,0,1,7,0,0,1,0,0,-0.533406072059746,3.1333333333333333
15,8,73,3,3,0,1,52.4,47.3,16.9,1,4,6,0,0,1,0,1,-0.716621449490989,2.85
15,6,57,3,3,0,0,52.4,47.3,16.9,1,4,6,0,0,1,0,1,1.03882209600308,1.9166666666666667
15,15,65,3,3,0,0,56.5,38.4,15.3,0,1,7,0,0,0,1,0,1.38110875072682,1.0166666666666666
15,17,78,3,2,0,0,52.4,47.3,16.9,1,4,6,1,0,0,1,1,-0.107543684875833,0.5333333333333333
15,10,75,2,2,0,1,52.4,47.3,16.9,1,4,6,0,0,1,0,1,0.297423817353121,8.533333333333333
15,20,62,2,2,0,0,52.4,47.3,16.9,1,4,6,0,0,1,0,1,-0.57429108595058,6.666666666666667
15,21,84,2,2,0,0,56.5,38.4,15.3,0,1,7,0,0,0,1,0,-0.219707644916946,5.1
15,8,51,2,2,0,0,52.4,47.3,16.9,1,4,6,0,0,0,1,1,-1.40117210022873,2
15,8,85,3,3,0,0,48.5,45.6,21.8,1,1,10,0,0,1,0,1,0.12212303956568,58.6
15,11,26,3,3,0,0,46.6,36.4,18.6,1,3,7,0,0,0,1,0,-0.0349584284949537,55.65
15,24,26,3,3,0,0,48.5,45.6,21.8,1,1,10,1,0,0,0,1,0.0677472541979601,49.28333333333333
15,1,66,3,3,-7,0,48.5,45.6,21.8,1,1,10,0,0,1,0,1,0.125717628342958,45.18333333333333
15,16,79,3,3,7,0,46.6,36.4,18.6,1,3,7,0,0,0,1,0,0.962138845299111,43.71666666666667
15,12,63,3,3,-7,1,48.5,45.6,21.8,1,1,10,0,0,0,1,1,1.76126232049519,41.53333333333333
15,5,43,3,3,-7,1,48.5,45.6,21.8,1,1,10,0,0,0,1,1,0.287554497344152,40.016666666666666
15,3,17,3,3,-7,0,48.5,45.6,21.8,1,1,10,1,0,0,1,1,-0.832255885051663,37.983333333333334
15,13,13,3,3,0,0,48.5,45.6,21.8,1,1,10,0,0,0,0,1,0.619685208159064,35.56666666666667
15,8,73,3,3,-3,1,46.6,36.4,18.6,1,3,7,0,0,1,0,0,-0.0168448132114796,33.36666666666667
15,9,41,3,3,-3,1,46.6,36.4,18.6,1,3,7,0,0,1,0,0,-0.015423567365563,32.15
15,1,12,3,2,-3,1,46.6,36.4,18.6,1,3,7,1,0,1,0,0,0.378780912671149,30.833333333333332
15,10,43,3,3,4,1,46.6,36.4,18.6,1,3,7,0,0,1,0,0,0.299640225963011,28.2
15,7,11,3,3,4,0,46.6,36.4,18.6,1,3,7,0,0,1,0,0,0.498586589368724,25.616666666666667
15,12,53,3,3,-14,0,48.5,45.6,21.8,1,1,10,0,0,1,0,1,-0.943031954691347,22.316666666666666
15,13,40,2,3,14,0,46.6,36.4,18.6,1,3,7,0,0,0,1,0,-1.18500359398342,19.466666666666665
15,13,78,3,2,-17,0,48.5,45.6,21.8,1,1,10,0,0,1,0,1,0.357454931254749,17.316666666666666
15,9,73,2,3,17,0,46.6,36.4,18.6,1,3,7,0,0,0,1,0,0.0718962935621192,15.883333333333333
15,3,58,3,2,-17,0,48.5,45.6,21.8,1,1,10,0,0,0,1,1,1.10246759886064,14.9
15,2,65,2,3,17,0,46.6,36.4,18.6,1,3,7,0,0,0,1,0,-1.42972049966986,12.2
15,11,74,3,2,-17,0,48.5,45.6,21.8,1,1,10,0,0,0,1,1,0.174701106042944,10.066666666666666
15,4,69,2,3,10,1,46.6,36.4,18.6,1,3,7,0,0,1,0,0,0.942778546534753,7.183333333333334
15,8,48,2,2,10,0,46.6,36.4,18.6,1,3,7,0,0,1,0,0,0.244963914676661,4.316666666666666
15,4,93,1,2,-10,0,48.5,45.6,21.8,1,1,10,0,0,0,1,1,-0.763800049641683,2.7333333333333334
15,3,64,3,3,0,0,46.6,37,23.3,3,0,4,0,1,1,0,0,1.1783154069861,58.78333333333333
15,2,60,3,3,0,1,48.8,40.7,18.4,1,7,4,1,1,0,1,1,0.760590131856736,57.78333333333333
15,3,47,3,3,0,1,48.8,40.7,18.4,1,7,4,1,1,0,1,1,-0.381356943660372,56.46666666666667
15,10,14,3,3,0,1,48.8,40.7,18.4,1,7,4,0,1,0,1,1,1.26642134149968,53.916666666666664
15,8,40,3,3,7,1,48.8,40.7,18.4,1,7,4,0,1,0,0,1,-1.07502351185266,50.416666666666664
15,1,22,3,3,14,1,48.8,40.7,18.4,1,7,4,0,1,0,0,1,0.85625138189217,48.21666666666667
15,5,57,3,3,-21,0,46.6,37,23.3,3,0,4,0,1,1,0,0,0.598032947380028,45.083333333333336
15,10,82,2,3,21,0,48.8,40.7,18.4,1,7,4,0,1,0,1,1,-0.913063995930056,44.13333333333333
15,7,64,2,2,-21,0,46.6,37,23.3,3,0,4,0,1,0,1,0,2.35682920584937,41.05
15,4,64,2,2,21,0,48.8,40.7,18.4,1,7,4,0,1,0,1,1,0.425210094797839,39.96666666666667
15,5,70,2,2,-28,0,46.6,37,23.3,3,0,4,0,1,1,0,0,0.448362965509382,37.63333333333333
15,2,57,2,2,28,1,48.8,40.7,18.4,1,7,4,0,1,0,1,1,-0.15046986295591,35.93333333333333
15,3,26,2,2,28,1,48.8,40.7,18.4,1,7,4,1,1,0,1,1,-0.511691074109979,33.93333333333333
15,1,51,2,2,-35,0,46.6,37,23.3,3,0,4,1,1,1,0,0,1.21530329413142,32.666666666666664
15,1,25,1,2,35,1,48.8,40.7,18.4,1,7,4,1,1,0,0,1,0.84192001074529,30.766666666666666
15,10,38,3,3,42,1,48.8,40.7,18.4,1,7,4,1,1,1,0,1,0.470689335332537,27.683333333333334
15,4,69,3,3,42,0,48.8,40.7,18.4,1,7,4,0,1,1,0,1,-0.076054212434103,24.05
15,4,84,3,3,-42,0,46.6,37,23.3,3,0,4,0,1,0,1,0,0.444153033640984,22.266666666666666
15,5,73,3,3,42,1,48.8,40.7,18.4,1,7,4,0,1,0,1,1,-0.113784521925558,20.783333333333335
15,8,66,3,3,42,0,48.8,40.7,18.4,1,7,4,0,1,0,1,1,0.141446860684471,19.233333333333334
15,1,71,3,3,-42,1,46.6,37,23.3,3,0,4,1,1,0,1,0,-2.02366346557864,17.333333333333332
15,4,51,3,3,-42,1,46.6,37,23.3,3,0,4,0,1,0,1,0,-0.627949187989362,15.566666666666666
15,4,69,3,2,-56,1,46.6,37,23.3,3,0,4,0,1,1,0,0,-0.236532725296355,13.533333333333333
15,5,59,3,2,-56,1,46.6,37,23.3,3,0,4,1,1,1,0,0,-0.265731236165583,11.55
15,3,70,2,3,49,0,48.8,40.7,18.4,1,7,4,1,1,1,0,1,-0.393322713174346,7.833333333333333
15,5,50,3,2,-49,1,46.6,37,23.3,3,0,4,0,1,0,1,0,0.785423468614565,6.216666666666667
15,3,6,3,1,-49,1,46.6,37,23.3,3,0,4,0,1,0,1,0,-1.2754600212714,2.7
15,2,67,1,3,42,0,48.8,40.7,18.4,1,7,4,1,1,1,0,1,-1.71781766102455,1.3166666666666667
15,1,53,3,3,0,1,45.5,31.6,16.9,3,0,6,1,0,1,0,1,0.038040761581252,58.1
15,1,12,2,3,0,0,45.5,31.6,16.9,3,0,6,0,0,1,0,1,-1.71188801506775,54.483333333333334
15,1,66,3,2,-3,1,48.7,36.5,17.3,3,2,6,1,0,1,0,0,-0.350656620227915,52.61666666666667
15,1,17,3,2,-3,1,48.7,36.5,17.3,3,2,6,0,0,1,0,0,-0.814826637342837,47.93333333333333
15,2,67,2,3,-4,0,45.5,31.6,16.9,3,0,6,0,0,1,0,1,-0.533229731339221,46.55
15,7,78,3,2,4,0,48.7,36.5,17.3,3,2,6,0,0,0,1,0,0.0915512604188048,45.61666666666667
15,15,56,2,3,-4,0,45.5,31.6,16.9,3,0,6,0,0,0,1,1,2.12954482173278,42.016666666666666
15,14,88,3,2,4,1,48.7,36.5,17.3,3,2,6,0,0,0,1,0,0.00706732309849468,41.11666666666667
15,8,25,3,2,4,1,48.7,36.5,17.3,3,2,6,0,0,0,1,0,-0.0650500109755223,36.333333333333336
15,9,14,3,2,4,0,48.7,36.5,17.3,3,2,6,0,0,0,1,0,1.04087968182579,34.233333333333334
15,3,76,2,3,-4,1,45.5,31.6,16.9,3,0,6,0,0,0,0,1,0.834492527161898,32.733333333333334
15,24,80,2,2,-4,0,45.5,31.6,16.9,3,0,6,1,0,0,0,1,-1.6190292450298,31.816666666666666
15,7,22,0,2,4,0,48.7,36.5,17.3,3,2,6,0,0,0,1,0,-0.127426091178657,30.516666666666666
15,10,70,1,0,-4,0,45.5,31.6,16.9,3,0,6,1,0,0,0,1,-0.248819616221104,30.183333333333334
15,8,37,3,3,4,1,48.7,36.5,17.3,3,2,6,0,0,1,0,0,-2.65602863897209,25.9
15,4,21,3,3,11,0,48.7,36.5,17.3,3,2,6,0,0,0,0,0,-0.352707437534128,19.65
15,1,66,3,3,-14,1,45.5,31.6,16.9,3,0,6,0,0,1,0,1,-0.515343622449238,18.133333333333333
15,13,78,3,3,7,0,48.7,36.5,17.3,3,2,6,0,0,1,0,0,1.51172447291504,14.183333333333334
15,21,43,3,3,-7,1,45.5,31.6,16.9,3,0,6,0,0,0,1,1,0.606405737779789,11.316666666666666
15,1,1,3,3,-7,0,45.5,31.6,16.9,3,0,6,1,0,0,1,1,1.39827394759629,8.616666666666667
15,3,26,3,3,-7,1,45.5,31.6,16.9,3,0,6,0,0,1,0,1,0.419629184903419,0.9333333333333333
15,13,78,3,1,0,0,48.7,36.5,17.3,3,2,6,1,0,1,0,0,-1.34841276914547,0.43333333333333335
15,18,83,2,2,0,0,45.5,31.6,16.9,3,0,6,0,0,1,0,1,-1.2222104004704,8.683333333333334
15,1,42,2,1,0,0,48.7,36.5,17.3,3,2,6,1,0,0,1,0,-0.927574016865887,6.6
15,9,57,1,2,0,1,45.5,31.6,16.9,3,0,6,0,0,0,0,1,-0.514123928879636,5.516666666666667
15,9,74,3,3,0,0,48,51.6,29.9,2,6,6,0,1,1,0,0,0.429768729306223,59.233333333333334
15,7,40,3,3,0,0,48,51.6,29.9,2,6,6,1,1,1,0,0,1.3856914470149,55.8
15,7,77,3,3,-3,0,54,39.2,17.9,1,1,7,0,1,1,0,1,-1.01049248641587,54.3
15,18,76,3,3,3,0,48,51.6,29.9,2,6,6,0,1,0,1,0,0.22568769286481,52.8
15,5,63,3,3,-3,1,54,39.2,17.9,1,1,7,0,1,0,1,1,1.90958995193511,50.8
15,4,7,3,2,-3,1,54,39.2,17.9,1,1,7,0,1,0,1,1,-1.376767170114,45.56666666666667
15,12,77,2,3,-4,0,48,51.6,29.9,2,6,6,0,1,1,0,0,-1.33216136913852,44.916666666666664
15,5,46,3,2,4,0,54,39.2,17.9,1,1,7,0,1,0,1,1,0.898496323154566,41.233333333333334
15,12,78,2,3,-4,1,48,51.6,29.9,2,6,6,0,1,0,1,0,0.730567727739682,38.5
15,11,36,2,3,-4,0,48,51.6,29.9,2,6,6,0,1,0,1,0,0.878650817419559,36.28333333333333
15,1,77,3,2,4,1,54,39.2,17.9,1,1,7,1,1,0,1,1,0.207514311936067,34.166666666666664
15,22,85,2,2,4,0,54,39.2,17.9,1,1,7,0,1,0,1,1,0.0982630912784156,33.333333333333336
15,22,72,2,2,-4,1,48,51.6,29.9,2,6,6,0,1,0,1,0,-1.19410055936219,32.75
15,5,47,2,1,-4,0,48,51.6,29.9,2,6,6,0,1,0,1,0,0.280074742569236,31.416666666666668
15,1,59,3,3,1,1,54,39.2,17.9,1,1,7,1,1,1,0,1,-1.01587526578268,28.716666666666665
15,3,42,3,3,1,1,54,39.2,17.9,1,1,7,0,1,1,0,1,0.0177964043128893,25.166666666666668
15,17,82,3,3,-8,0,48,51.6,29.9,2,6,6,0,1,1,0,0,0.241746769352256,21.616666666666667
15,10,39,3,3,8,0,54,39.2,17.9,1,1,7,0,1,0,1,1,1.97466313030886,20.05
15,7,72,3,3,-11,0,48,51.6,29.9,2,6,6,0,1,1,0,0,-0.933573271521425,18.566666666666666
15,16,39,3,3,11,1,54,39.2,17.9,1,1,7,0,1,0,1,1,0.316703729100119,14.366666666666667
15,5,57,3,3,-18,0,48,51.6,29.9,2,6,6,1,1,1,0,0,0.387258209437054,9.933333333333334
15,14,50,3,3,-18,0,48,51.6,29.9,2,6,6,0,1,1,0,0,-0.956012274007596,7.566666666666666
15,8,41,3,2,18,0,54,39.2,17.9,1,1,7,1,1,0,0,1,-1.74367741990065,5.3
15,1,83,1,3,-18,1,48,51.6,29.9,2,6,6,0,1,0,1,0,0.173869974027571,4.166666666666667
15,10,64,1,3,-18,0,48,51.6,29.9,2,6,6,0,1,0,1,0,0.27657081188247,3.9
15,19,40,1,3,-18,0,48,51.6,29.9,2,6,6,0,1,0,1,0,-1.07887210295133,2.6666666666666665
15,18,62,3,3,0,0,57,38.5,15.6,1,4,6,0,0,1,0,1,1.06171027290699,56.96666666666667
15,6,84,3,3,0,1,45.6,33.6,18.2,0,1,7,0,0,0,1,0,-0.026697405446557,54.85
15,2,2,3,3,0,1,57,38.5,15.6,1,4,6,1,0,0,0,1,1.13308253261881,52.68333333333333
15,6,71,3,3,-7,1,45.6,33.6,18.2,0,1,7,0,0,1,0,0,1.41053408237584,51.833333333333336
15,4,58,3,3,-7,0,45.6,33.6,18.2,0,1,7,0,0,1,0,0,0.188485296261303,50.56666666666667
15,3,34,3,3,7,1,57,38.5,15.6,1,4,6,0,0,0,0,1,-0.370798091719643,48.95
15,15,24,2,3,7,0,57,38.5,15.6,1,4,6,0,0,0,0,1,-0.00796469394967894,45
15,24,89,3,2,-10,0,45.6,33.6,18.2,0,1,7,1,0,1,0,0,-1.80446727073409,42.3
15,3,42,2,3,10,0,57,38.5,15.6,1,4,6,0,0,0,1,1,-0.381408257160203,40.05
15,7,88,3,2,-10,0,45.6,33.6,18.2,0,1,7,0,0,0,1,0,-2.00785155281926,38.61666666666667
15,11,66,3,2,-17,0,45.6,33.6,18.2,0,1,7,0,0,1,0,0,-1.93425226167562,35.71666666666667
15,4,74,2,3,17,1,57,38.5,15.6,1,4,6,0,0,0,1,1,-0.862476480512748,34.016666666666666
15,6,47,2,2,17,1,57,38.5,15.6,1,4,6,0,0,0,1,1,0.624848947545231,32.766666666666666
15,7,32,2,2,17,1,57,38.5,15.6,1,4,6,0,0,0,1,1,1.40826779627242,32
15,10,64,0,2,-24,0,45.6,33.6,18.2,0,1,7,0,0,1,0,0,-1.43896797397265,30.3
15,19,84,3,3,-24,0,45.6,33.6,18.2,0,1,7,0,0,1,0,0,0.314743945373697,29.25
15,18,58,3,3,24,0,57,38.5,15.6,1,4,6,0,0,0,1,1,0.722427672791088,27.55
15,8,9,3,3,24,0,57,38.5,15.6,1,4,6,0,0,0,1,1,0.140108016371895,23.766666666666666
15,3,68,3,3,-27,1,45.6,33.6,18.2,0,1,7,0,0,1,0,0,1.77827498331229,22.416666666666668
15,4,53,3,3,27,1,57,38.5,15.6,1,4,6,0,0,0,0,1,-0.0547479712862019,18.266666666666666
15,13,47,3,3,27,0,57,38.5,15.6,1,4,6,0,0,0,0,1,0.819217944017877,16.116666666666667
15,11,15,3,3,27,0,57,38.5,15.6,1,4,6,0,0,0,0,1,-0.621587145364987,12.433333333333334
15,13,44,3,3,-30,0,45.6,33.6,18.2,0,1,7,0,0,1,0,0,-0.541443684142834,8.633333333333333
15,19,56,3,3,30,0,57,38.5,15.6,1,4,6,0,0,0,0,1,-1.56187427917895,6.783333333333333
15,6,83,3,3,-30,1,45.6,33.6,18.2,0,1,7,0,0,0,1,0,0.355547447847551,4.866666666666666
15,9,72,3,3,-30,1,45.6,33.6,18.2,0,1,7,0,0,0,1,0,-1.00234739183826,3.65
15,10,63,3,3,-30,0,45.6,33.6,18.2,0,1,7,0,0,0,1,0,1.49663411137107,2.95
15,9,61,3,3,0,1,52.5,37.8,38.2,1,3,8,0,0,1,0,0,-1.4124954494378,57.916666666666664
15,6,39,2,3,0,1,52.5,37.8,38.2,1,3,8,0,0,1,0,0,0.872905302988217,56.13333333333333
15,3,8,2,3,0,1,52.5,37.8,38.2,1,3,8,1,0,1,0,0,0.331235093988578,53.266666666666666
15,3,3,2,3,0,1,52.5,37.8,38.2,1,3,8,1,0,1,0,0,-0.988658410795734,51.6
15,9,74,3,2,-7,0,47.8,40.3,12.7,2,1,8,0,0,1,0,1,1.28187478685745,50.31666666666667
15,10,88,2,3,7,0,52.5,37.8,38.2,1,3,8,0,0,0,1,0,1.49219597673668,48.78333333333333
15,10,73,3,2,-7,1,47.8,40.3,12.7,2,1,8,0,0,0,1,1,-1.39541917231394,47.2
15,6,57,3,2,-7,0,47.8,40.3,12.7,2,1,8,0,0,0,1,1,-0.269226784078876,45.15
15,1,62,2,3,7,1,52.5,37.8,38.2,1,3,8,1,0,0,1,0,-0.700257219459189,44.11666666666667
15,6,20,2,3,7,0,52.5,37.8,38.2,1,3,8,1,0,0,1,0,0.0599129655474503,39.56666666666667
15,6,8,2,3,7,0,52.5,37.8,38.2,1,3,8,1,0,0,1,0,1.101398962994,37.016666666666666
15,1,46,3,2,-10,1,47.8,40.3,12.7,2,1,8,1,0,1,0,1,-0.30465229702982,35.2
15,10,27,3,2,-10,1,47.8,40.3,12.7,2,1,8,0,0,1,0,1,1.35555866550101,32.28333333333333
15,7,11,3,1,-10,0,47.8,40.3,12.7,2,1,8,0,0,1,0,1,-1.63063293605856,31.833333333333332
15,10,60,0,2,7,0,52.5,37.8,38.2,1,3,8,0,0,1,0,0,0.889717859638789,31.383333333333333
15,14,85,2,0,-7,0,47.8,40.3,12.7,2,1,8,1,0,0,1,1,-0.0897977792472942,30.75
15,4,62,0,2,7,0,52.5,37.8,38.2,1,3,8,0,0,0,1,0,0.912415709837644,30.25
15,1,23,3,3,-7,1,47.8,40.3,12.7,2,1,8,1,0,1,0,1,-0.528984642726055,25.216666666666665
15,1,66,3,3,0,1,52.5,37.8,38.2,1,3,8,1,0,1,0,0,0.518140795789715,24.65
15,9,44,3,3,0,1,52.5,37.8,38.2,1,3,8,0,0,1,0,0,1.39150123206303,22.366666666666667
15,3,26,3,3,0,1,52.5,37.8,38.2,1,3,8,0,0,1,0,0,1.4283545615112,20.716666666666665
15,9,74,3,3,-7,0,47.8,40.3,12.7,2,1,8,0,0,1,0,1,-0.443745352035404,18.933333333333334
15,8,77,3,3,7,0,52.5,37.8,38.2,1,3,8,0,0,0,1,0,-0.434698682426187,16.683333333333334
15,2,30,3,3,-7,0,47.8,40.3,12.7,2,1,8,1,0,0,1,1,-0.208767227495499,12.116666666666667
15,2,18,2,3,-7,0,47.8,40.3,12.7,2,1,8,0,0,0,1,1,0.264006430287507,10.133333333333333
15,5,75,1,3,-4,0,47.8,40.3,12.7,2,1,8,0,0,0,0,1,-0.380348198530343,6.8
15,1,66,3,1,4,1,52.5,37.8,38.2,1,3,8,1,0,0,1,0,-0.419168140365723,5.266666666666667
15,7,50,3,1,4,0,52.5,37.8,38.2,1,3,8,0,0,0,1,0,-3.47257894324765,2.25
15,10,63,1,3,-4,1,47.8,40.3,12.7,2,1,8,0,0,0,1,1,1.28622728853498,0.9333333333333333
15,10,29,1,3,-4,1,47.8,40.3,12.7,2,1,8,0,0,0,1,1,0.633231948861359,0.55
15,14,66,3,3,0,0,52.8,48,18.3,3,2,9,0,0,1,0,0,-0.00887848863931461,58.6
15,2,61,3,3,0,1,54.5,35.3,26.4,1,3,6,0,0,0,1,1,0.233570767314345,56.65
15,1,44,3,3,0,1,54.5,35.3,26.4,1,3,6,1,0,0,1,1,-0.79218380890925,55.233333333333334
15,13,45,3,3,0,0,54.5,35.3,26.4,1,3,6,0,0,0,1,1,1.14682308406136,53.38333333333333
15,3,47,3,3,0,1,52.8,48,18.3,3,2,9,0,0,0,0,0,0.399600815283037,51.31666666666667
15,6,38,3,3,0,1,52.8,48,18.3,3,2,9,0,0,0,0,0,-1.72712960363009,50.03333333333333
15,1,1,3,3,0,0,52.8,48,18.3,3,2,9,1,0,0,0,0,1.26311654827046,46.916666666666664
15,7,72,3,3,-6,0,54.5,35.3,26.4,1,3,6,0,0,1,0,1,0.682220804123855,45.45
15,5,49,3,3,-13,1,54.5,35.3,26.4,1,3,6,0,0,1,0,1,-0.695493736371905,43.05
15,2,33,3,3,-6,0,54.5,35.3,26.4,1,3,6,1,0,0,0,1,0.103422918406404,37.1
15,1,1,3,3,-6,0,54.5,35.3,26.4,1,3,6,0,0,0,0,1,-0.266436208086125,33.5
15,4,92,3,3,6,1,52.8,48,18.3,3,2,9,0,0,0,0,0,1.00624057134597,32
15,3,67,3,3,6,0,52.8,48,18.3,3,2,9,0,0,0,0,0,0.28305362804556,30.966666666666665
15,10,75,3,2,-1,0,52.8,48,18.3,3,2,9,0,0,1,0,0,1.61624550122696,30.216666666666665
15,2,67,3,3,1,0,54.5,35.3,26.4,1,3,6,0,0,1,0,1,-0.505154715131205,28.7
15,5,70,3,3,-8,0,52.8,48,18.3,3,2,9,0,0,1,0,0,-0.768526259893563,26.983333333333334
